percent,reads_clade,reads_taxon,rank,taxid,name,db_name
0.14,14,0,F1,43816,Anophelinae,prackendb
0.14,14,0,G,7164,Anopheles,prackendb
0.13,13,0,G1,44534,Cellia,prackendb
0.06,6,0,G2,59140,Myzomyia,prackendb
0.03,3,3,S,1521116,Anopheles marshallii,prackendb
0.02,2,0,G3,59142,funestus group,prackendb
0.02,2,2,S,62324,Anopheles funestus,prackendb
0.01,1,1,S,186751,Anopheles moucheti,prackendb
0.04,4,0,G2,44535,Neocellia,prackendb
0.03,3,3,S,1496333,Anopheles maculipalpis,prackendb
0.01,1,1,S,30069,Anopheles stephensi,prackendb
0.02,2,0,G2,44536,Neomyzomyia,prackendb
0.02,2,0,G3,185573,ardensis group,prackendb
0.02,2,0,G4,185574,nili species complex,prackendb
0.02,2,2,S,185578,Anopheles nili,prackendb
0.01,1,0,G2,44537,Pyretophorus,prackendb
0.01,1,1,G3,44542,gambiae species complex,prackendb
0.01,1,0,G1,44482,Anopheles,prackendb
0.01,1,0,G2,58247,Laticorn,prackendb
0.01,1,0,G3,58250,Myzorhynchus,prackendb
0.01,1,0,G4,59130,coustani group,prackendb
0.01,1,1,S,139045,Anopheles coustani,prackendb
0.08,8,0,O3,41828,Chironomoidea,prackendb
0.06,6,0,F,41819,Ceratopogonidae,prackendb
0.06,6,0,F1,43801,Ceratopogoninae,prackendb
0.06,6,0,F2,58262,Culicoidini,prackendb
0.06,6,0,G,41820,Culicoides,prackendb
0.06,6,0,G1,58277,Monoculicoides,prackendb
0.06,6,6,S,179676,Culicoides sonorensis,prackendb
0.02,2,0,F,7149,Chironomidae,prackendb
0.02,2,0,F1,54970,Chironominae,prackendb
0.02,2,0,F2,72530,Chironomini,prackendb
0.02,2,0,G,7150,Chironomus,prackendb
0.02,2,0,G1,1165752,Chironomus incertae sedis,prackendb
0.02,2,2,S,315576,Chironomus riparius,prackendb
0.11,11,0,O2,43784,Bibionomorpha,prackendb
0.08,8,0,O3,43790,Bibionoidea,prackendb
0.08,8,0,F,52729,Bibionidae,prackendb
0.08,8,0,F1,52730,Bibioninae,prackendb
0.08,8,0,G,189978,Bibio,prackendb
0.08,8,8,S,189979,Bibio marci,prackendb
0.03,3,0,O3,41830,Sciaroidea,prackendb
0.03,3,0,F,33406,Cecidomyiidae,prackendb
0.03,3,0,F1,329961,unclassified Cecidomyiidae,prackendb
0.03,3,3,S,2121511,Cecidomyiidae sp. BIOUG27372-G09,prackendb
0.02,2,0,O2,43787,Psychodomorpha,prackendb
0.02,2,0,O3,41831,Psychodoidea,prackendb
0.02,2,0,F,7197,Psychodidae,prackendb
0.02,2,0,F1,7198,Phlebotominae,prackendb
0.02,2,0,G,7199,Lutzomyia,prackendb
0.02,2,0,G1,252607,Lutzomyia,prackendb
0.02,2,2,S,7200,Lutzomyia longipalpis,prackendb
0.06,6,0,C5,85817,Neuropterida,prackendb
0.06,6,0,O,7516,Neuroptera,prackendb
0.06,6,0,O1,2029065,Hemerobiiformia,prackendb
0.06,6,0,F,7520,Chrysopidae,prackendb
0.06,6,0,F1,2029106,Chrysopinae,prackendb
0.06,6,0,G,7521,Chrysoperla,prackendb
0.06,6,6,S,189513,Chrysoperla carnea,prackendb
0.01,1,0,O,7509,Siphonaptera,prackendb
0.01,1,0,O1,140693,Pulicomorpha,prackendb
0.01,1,0,O2,129369,Pulicoidea,prackendb
0.01,1,0,F,7511,Pulicidae,prackendb
0.01,1,0,F1,476429,Archaeopsyllinae,prackendb
0.01,1,0,G,7514,Ctenocephalides,prackendb
0.01,1,1,S,7515,Ctenocephalides felis,prackendb
0.77,77,0,C4,33341,Polyneoptera,prackendb
0.6,60,0,O,7020,Phasmatodea,prackendb
0.6,60,0,O1,523712,Timematodea,prackendb
0.6,60,0,O2,213545,Timematoidea,prackendb
0.6,60,0,F,213546,Timematidae,prackendb
0.6,60,26,G,61471,Timema,prackendb
0.1,10,10,S,629358,Timema genevievae,prackendb
0.04,4,4,S,629360,Timema shepardi,prackendb
0.04,4,4,S,170555,Timema monikensis,prackendb
0.03,3,3,S,61474,Timema californicum,prackendb
0.03,3,3,S,61476,Timema cristinae,prackendb
0.03,3,3,S,61478,Timema douglasi,prackendb
0.03,3,3,S,170557,Timema poppensis,prackendb
0.02,2,2,S,61472,Timema bartmani,prackendb
0.02,2,2,S,61484,Timema tahoe,prackendb
0.14,14,0,O,50622,Plecoptera,prackendb
0.11,11,0,O1,70405,Nemouroidea,prackendb
0.04,4,0,F,143727,Taeniopterygidae,prackendb
0.04,4,0,F1,143771,Brachypterainae,prackendb
0.04,4,0,G,143731,Brachyptera,prackendb
0.04,4,4,S,2065413,Brachyptera putata,prackendb
0.04,4,0,F,143733,Leuctridae,prackendb
0.04,4,0,F1,143769,Leuctrinae,prackendb
0.04,4,0,G,143734,Leuctra,prackendb
0.04,4,4,S,143735,Leuctra nigra,prackendb
0.03,3,0,F,62802,Nemouridae,prackendb
0.03,3,0,F1,143773,Nemourinae,prackendb
0.03,3,0,G,143721,Nemurella,prackendb
0.03,3,3,S,143722,Nemurella pictetii,prackendb
0.03,3,0,O1,70404,Perloidea,prackendb
0.03,3,0,F,50623,Perlodidae,prackendb
0.03,3,0,F1,466866,Isoperlinae,prackendb
0.03,3,0,G,143767,Isoperla,prackendb
0.03,3,3,S,552050,Isoperla grammatica,prackendb
0.02,2,0,C5,6970,Dictyoptera,prackendb
0.02,2,0,O,85823,Blattodea,prackendb
0.02,2,0,O1,1049657,Blattoidea,prackendb
0.02,2,0,O2,1912919,Termitoidae,prackendb
0.02,2,0,F,46562,Kalotermitidae,prackendb
0.02,2,0,F1,105801,Cryptotermitinae,prackendb
0.02,2,0,G,60568,Cryptotermes,prackendb
0.02,2,2,S,105785,Cryptotermes secundus,prackendb
0.01,1,0,O,6993,Orthoptera,prackendb
0.01,1,0,O1,7001,Caelifera,prackendb
0.01,1,0,O2,1955150,Acrididea,prackendb
0.01,1,0,O3,70910,Acridomorpha,prackendb
0.01,1,0,O4,156593,Pyrgomorphoidea,prackendb
0.01,1,0,F,58543,Pyrgomorphidae,prackendb
0.01,1,1,G,244709,Mekongiella,prackendb
0.35,35,0,C4,33342,Paraneoptera,prackendb
0.33,33,0,O,7524,Hemiptera,prackendb
0.19,19,0,O1,33373,Sternorrhyncha,prackendb
0.13,13,0,O2,33380,Aphidomorpha,prackendb
0.13,13,0,O3,33385,Aphidoidea,prackendb
0.13,13,0,F,27482,Aphididae,prackendb
0.13,13,0,F1,133076,Aphidinae,prackendb
0.12,12,0,F2,33387,Aphidini,prackendb
0.08,8,0,G,345571,Melanaphis,prackendb
0.08,8,8,S,742174,Melanaphis sacchari,prackendb
0.04,4,0,G,80764,Aphis,prackendb
0.04,4,0,G1,464929,Aphis,prackendb
0.04,4,4,S,80765,Aphis gossypii,prackendb
0.01,1,0,F2,33386,Macrosiphini,prackendb
0.01,1,0,G,143947,Diuraphis,prackendb
0.01,1,1,S,143948,Diuraphis noxia,prackendb
0.06,6,0,O2,33377,Aleyrodoidea,prackendb
0.06,6,0,F,7036,Aleyrodidae,prackendb
0.06,6,0,F1,33379,Aleyrodinae,prackendb
0.06,6,0,G,7037,Bemisia,prackendb
0.06,6,6,S,7038,Bemisia tabaci,prackendb
0.14,14,0,O1,33343,Prosorrhyncha,prackendb
0.14,14,0,O2,33345,Heteroptera,prackendb
0.14,14,0,O3,33347,Euheteroptera,prackendb
0.14,14,0,O4,33349,Neoheteroptera,prackendb
0.14,14,0,O5,33351,Panheteroptera,prackendb
0.12,12,0,O6,33357,Pentatomomorpha,prackendb
0.08,8,0,O7,38105,Coreoidea,prackendb
0.08,8,0,F,186376,Coreidae,prackendb
0.08,8,0,F1,2068237,Coreinae,prackendb
0.08,8,0,G,1276926,Gonocerus,prackendb
0.08,8,8,S,1545138,Gonocerus acuteangulatus,prackendb
0.04,4,0,O7,33358,Pentatomoidea,prackendb
0.04,4,0,F,160513,Pentatomidae,prackendb
0.04,4,0,F1,286710,Pentatominae,prackendb
0.04,4,0,G,85309,Nezara,prackendb
0.04,4,4,S,85310,Nezara viridula,prackendb
0.02,2,0,O6,33354,Cimicomorpha,prackendb
0.02,2,0,O7,33355,Cimicoidea,prackendb
0.02,2,0,F,30078,Cimicidae,prackendb
0.02,2,0,G,30079,Cimex,prackendb
0.02,2,2,S,79782,Cimex lectularius,prackendb
0.01,1,0,O,30262,Thysanoptera,prackendb
0.01,1,0,O1,38130,Terebrantia,prackendb
0.01,1,0,O2,45049,Thripoidea,prackendb
0.01,1,0,F,45053,Thripidae,prackendb
0.01,1,0,F1,153976,Thripinae,prackendb
0.01,1,0,G,45059,Frankliniella,prackendb
0.01,1,1,S,133901,Frankliniella occidentalis,prackendb
0.01,1,0,C5,1930602,Psocodea,prackendb
0.01,1,0,O,85819,Phthiraptera,prackendb
0.01,1,0,O1,35634,Ischnocera,prackendb
0.01,1,0,F,66236,Philopteridae,prackendb
0.01,1,0,G,66242,Halipeurus,prackendb
0.01,1,1,S,66243,Halipeurus diversus,prackendb
0.01,1,0,C3,33339,Palaeoptera,prackendb
0.01,1,0,O,6961,Odonata,prackendb
0.01,1,0,O1,50488,Zygoptera,prackendb
0.01,1,0,O2,70894,Coenagrionoidea,prackendb
0.01,1,0,F,126177,Platycnemididae,prackendb
0.01,1,0,G,126230,Platycnemis,prackendb
0.01,1,1,S,126231,Platycnemis pennipes,prackendb
0.05,5,0,C,30001,Collembola,prackendb
0.05,5,0,O,79705,Symphypleona,prackendb
0.05,5,0,F,39131,Sminthuridae,prackendb
0.05,5,0,G,39132,Allacma,prackendb
0.05,5,5,S,39272,Allacma fusca,prackendb
0.43,43,0,P3,6657,Crustacea,prackendb
0.35,35,0,P4,2172821,Multicrustacea,prackendb
0.14,14,0,C,6681,Malacostraca,prackendb
0.14,14,0,C1,72041,Eumalacostraca,prackendb
0.13,13,0,C2,6682,Eucarida,prackendb
0.13,13,0,O,6683,Decapoda,prackendb
0.13,13,0,O1,6692,Pleocyemata,prackendb
0.12,12,0,O2,6694,Caridea,prackendb
0.12,12,0,O3,115580,Palaemonoidea,prackendb
0.12,12,0,F,6695,Palaemonidae,prackendb
0.12,12,0,G,6696,Macrobrachium,prackendb
0.12,12,12,S,159736,Macrobrachium nipponense,prackendb
0.01,1,0,O2,6752,Brachyura,prackendb
0.01,1,0,O3,116704,Eubrachyura,prackendb
0.01,1,0,O4,116706,Heterotremata,prackendb
0.01,1,0,O5,6774,Portunoidea,prackendb
0.01,1,0,F,6757,Portunidae,prackendb
0.01,1,0,G,80835,Portunus,prackendb
0.01,1,1,S,210409,Portunus trituberculatus,prackendb
0.01,1,0,C2,6820,Peracarida,prackendb
0.01,1,0,O,6821,Amphipoda,prackendb
0.01,1,1,O1,44328,Hyperiidea,prackendb
0.13,13,0,C,72037,Hexanauplia,prackendb
0.13,13,0,C1,6830,Copepoda,prackendb
0.13,13,0,C2,116569,Neocopepoda,prackendb
0.13,13,0,C3,116571,Podoplea,prackendb
0.13,13,0,O,72033,Siphonostomatoida,prackendb
0.13,13,0,F,72034,Caligidae,prackendb
0.07,7,0,G,72035,Lepeophtheirus,prackendb
0.07,7,7,S,72036,Lepeophtheirus salmonis,prackendb
0.06,6,0,G,217164,Caligus,prackendb
0.06,6,6,S,217165,Caligus rogercresseyi,prackendb
0.08,8,0,C,116172,Thecostraca,prackendb
0.08,8,0,C1,6675,Cirripedia,prackendb
0.07,7,0,C2,6676,Thoracica,prackendb
0.07,7,7,C3,2899756,Thoracicalcarea,prackendb
0.01,1,0,C2,37909,Rhizocephala,prackendb
0.01,1,0,F,38011,Sacculinidae,prackendb
0.01,1,0,G,51649,Sacculina,prackendb
0.01,1,1,S,51650,Sacculina carcini,prackendb
0.06,6,0,P4,2172819,Oligostraca,prackendb
0.06,6,0,C,6670,Ostracoda,prackendb
0.06,6,0,C1,43953,Podocopa,prackendb
0.06,6,0,O,84318,Podocopida,prackendb
0.04,4,0,O1,116574,Darwinulocopina,prackendb
0.04,4,0,O2,116575,Darwinuloidea,prackendb
0.04,4,0,F,69351,Darwinulidae,prackendb
0.04,4,0,G,69354,Darwinula,prackendb
0.04,4,4,S,69355,Darwinula stevensoni,prackendb
0.02,2,0,O1,84328,Cypridocopina,prackendb
0.02,2,0,O2,84329,Cypridoidea,prackendb
0.02,2,0,F,43954,Cyprididae,prackendb
0.02,2,0,G,399044,Notodromas,prackendb
0.02,2,2,S,399045,Notodromas monacha,prackendb
0.02,2,0,C,6658,Branchiopoda,prackendb
0.02,2,0,C1,116557,Phyllopoda,prackendb
0.02,2,0,O,84337,Diplostraca,prackendb
0.02,2,0,O1,6665,Cladocera,prackendb
0.02,2,0,O2,116561,Anomopoda,prackendb
0.02,2,0,F,77658,Daphniidae,prackendb
0.02,2,0,G,6668,Daphnia,prackendb
0.02,2,2,S,6669,Daphnia pulex,prackendb
0.02,2,0,P2,61985,Myriapoda,prackendb
0.01,1,0,C,7540,Chilopoda,prackendb
0.01,1,0,C1,115405,Pleurostigmophora,prackendb
0.01,1,0,O,41362,Lithobiomorpha,prackendb
0.01,1,0,F,7548,Lithobiidae,prackendb
0.01,1,0,G,7551,Lithobius,prackendb
0.01,1,1,S,1255753,Lithobius erythrocephalus,prackendb
0.01,1,0,C,7553,Diplopoda,prackendb
0.01,1,0,C1,118561,Helminthomorpha,prackendb
0.01,1,0,O,71419,Polydesmida,prackendb
0.01,1,1,F,61982,Polydesmidae,prackendb
0.25,25,0,P1,6843,Chelicerata,prackendb
0.24,24,0,C,6854,Arachnida,prackendb
0.12,12,0,C1,6933,Acari,prackendb
0.1,10,0,C2,6946,Acariformes,prackendb
0.07,7,0,O,83137,Sarcoptiformes,prackendb
0.05,5,0,O1,66551,Oribatida,prackendb
0.05,5,0,O2,229894,Brachypylina,prackendb
0.05,5,0,O3,229794,Oppioidea,prackendb
0.05,5,0,F,229795,Oppiidae,prackendb
0.05,5,0,G,1979940,Medioppia,prackendb
0.05,5,5,S,1979941,Medioppia subpectinata,prackendb
0.02,2,0,O1,6951,Astigmata,prackendb
0.02,2,0,O2,223472,Psoroptidia,prackendb
0.02,2,0,O3,83163,Analgoidea,prackendb
0.02,2,0,F,6952,Pyroglyphidae,prackendb
0.02,2,0,F1,474036,Dermatophagoidinae,prackendb
0.02,2,0,G,6953,Dermatophagoides,prackendb
0.02,2,2,S,6956,Dermatophagoides pteronyssinus,prackendb
0.03,3,0,O,83136,Trombidiformes,prackendb
0.03,3,0,O1,6947,Prostigmata,prackendb
0.03,3,0,O2,83139,Eupodina,prackendb
0.03,3,0,O3,70332,Eriophyoidea,prackendb
0.03,3,0,F,1221082,Phytoptidae,prackendb
0.03,3,0,G,1670683,Novophytoptus,prackendb
0.03,3,3,S,2750307,Novophytoptus longissimus,prackendb
0.02,2,0,C2,6934,Parasitiformes,prackendb
0.02,2,0,O,6935,Ixodida,prackendb
0.02,2,0,O1,297308,Ixodoidea,prackendb
0.01,1,0,F,6936,Argasidae,prackendb
0.01,1,1,F1,2945031,Ornithodorinae,prackendb
0.01,1,0,F,6939,Ixodidae,prackendb
0.01,1,0,F1,426437,Rhipicephalinae,prackendb
0.01,1,0,G,34619,Dermacentor,prackendb
0.01,1,1,S,34620,Dermacentor andersoni,prackendb
0.1,10,0,O,6893,Araneae,prackendb
0.1,10,0,O1,6905,Araneomorphae,prackendb
0.07,7,0,O2,74971,Entelegynae,prackendb
0.04,4,0,O3,74974,Orbiculariae,prackendb
0.04,4,0,O4,74975,Araneoidea,prackendb
0.04,4,0,F,27394,Tetragnathidae,prackendb
0.04,4,0,G,94025,Meta,prackendb
0.04,4,4,S,1926196,Meta bourneti,prackendb
0.02,2,0,O3,336668,Palpimanoidea,prackendb
0.02,2,0,F,336678,Archaeidae,prackendb
0.02,2,0,G,1028197,Austrarchaea,prackendb
0.02,2,0,G1,2625463,unclassified Austrarchaea,prackendb
0.02,2,2,S,1090239,Austrarchaea sp. VIC_1,prackendb
0.01,1,0,O3,175332,Eresoidea,prackendb
0.01,1,0,F,175333,Eresidae,prackendb
0.01,1,0,G,175340,Stegodyphus,prackendb
0.01,1,1,S,202533,Stegodyphus dumicola,prackendb
0.03,3,0,O2,74970,Haplogynae,prackendb
0.03,3,0,O3,571551,Leptonetoidea,prackendb
0.03,3,0,F,1002506,Leptonetidae,prackendb
0.03,3,0,G,1002519,Neoleptoneta,prackendb
0.03,3,3,S,1124202,Neoleptoneta paraconcinna,prackendb
0.02,2,0,O,6855,Scorpiones,prackendb
0.02,2,0,O1,259437,Buthida,prackendb
0.02,2,0,O2,70336,Buthoidea,prackendb
0.02,2,0,F,6856,Buthidae,prackendb
0.02,2,0,G,6875,Centruroides,prackendb
0.02,2,2,S,218467,Centruroides sculpturatus,prackendb
0.01,1,0,C,6844,Merostomata,prackendb
0.01,1,0,O,6845,Xiphosura,prackendb
0.01,1,0,F,6846,Limulidae,prackendb
0.01,1,0,G,6849,Limulus,prackendb
0.01,1,1,S,6850,Limulus polyphemus,prackendb
0.01,1,0,P,42241,Tardigrada,prackendb
0.01,1,0,C,89368,Heterotardigrada,prackendb
0.01,1,0,O,710186,Echiniscoidea,prackendb
0.01,1,1,F,500489,Echiniscoididae,prackendb
0.18,18,0,P,6231,Nematoda,prackendb
0.16,16,0,C,119089,Chromadorea,prackendb
0.14,14,0,O,6236,Rhabditida,prackendb
0.08,8,0,O1,6300,Tylenchina,prackendb
0.04,4,0,O2,33283,Tylenchomorpha,prackendb
0.04,4,0,O3,33284,Tylenchoidea,prackendb
0.04,4,0,F,6301,Heteroderidae,prackendb
0.04,4,0,F1,33286,Heteroderinae,prackendb
0.04,4,0,G,34509,Heterodera,prackendb
0.04,4,4,S,51029,Heterodera glycines,prackendb
0.04,4,0,O2,2082223,Panagrolaimomorpha,prackendb
0.04,4,0,O3,2082224,Strongyloidoidea,prackendb
0.02,2,0,F,6246,Strongyloididae,prackendb
0.01,1,0,G,6247,Strongyloides,prackendb
0.01,1,1,S,75913,Strongyloides venezuelensis,prackendb
0.01,1,0,G,131309,Parastrongyloides,prackendb
0.01,1,1,S,131310,Parastrongyloides trichosuri,prackendb
0.02,2,0,F,114888,Alloionematidae,prackendb
0.02,2,0,G,114889,Rhabditophanes,prackendb
0.02,2,0,G1,2629767,unclassified Rhabditophanes,prackendb
0.02,2,2,S,114890,Rhabditophanes sp. KR3021,prackendb
0.05,5,0,O1,2301116,Rhabditina,prackendb
0.04,4,0,O2,2301119,Rhabditomorpha,prackendb
0.04,4,0,O3,55879,Rhabditoidea,prackendb
0.04,4,0,F,6243,Rhabditidae,prackendb
0.03,3,0,F1,55885,Peloderinae,prackendb
0.03,3,0,G,6237,Caenorhabditis,prackendb
0.02,2,2,S,6238,Caenorhabditis briggsae,prackendb
0.01,1,1,S,6239,Caenorhabditis elegans,prackendb
0.01,1,0,F1,55887,Rhabditinae,prackendb
0.01,1,0,G,42476,Oscheius,prackendb
0.01,1,1,S,1559960,Oscheius onirici,prackendb
0.01,1,0,O2,50827,Diplogasteromorpha,prackendb
0.01,1,0,O3,2301094,Diplogasteroidea,prackendb
0.01,1,0,F,54124,Neodiplogasteridae,prackendb
0.01,1,0,G,288520,Mononchoides,prackendb
0.01,1,0,G1,2631483,unclassified Mononchoides,prackendb
0.01,1,1,S,1538699,Mononchoides sp. 3 VS-2014,prackendb
0.01,1,0,O1,6274,Spirurina,prackendb
0.01,1,0,O2,2072716,Spiruromorpha,prackendb
0.01,1,0,O3,6295,Filarioidea,prackendb
0.01,1,0,F,6296,Onchocercidae,prackendb
0.01,1,0,G,6278,Brugia,prackendb
0.01,1,1,S,6279,Brugia malayi,prackendb
0.02,2,0,O,6308,Strongylida,prackendb
0.02,2,0,O1,6314,Trichostrongyloidea,prackendb
0.02,2,0,F,126387,Haemonchidae,prackendb
0.02,2,0,G,6288,Haemonchus,prackendb
0.02,2,2,S,6289,Haemonchus contortus,prackendb
0.02,2,0,C,119088,Enoplea,prackendb
0.02,2,0,C1,1457286,Dorylaimia,prackendb
0.02,2,0,O,6329,Trichinellida,prackendb
0.02,2,0,F,6332,Trichinellidae,prackendb
0.02,2,0,G,6333,Trichinella,prackendb
0.02,2,2,S,6334,Trichinella spiralis,prackendb
2.04,204,0,K4,2697495,Spiralia,prackendb
2.01,201,6,K5,1206795,Lophotrochozoa,prackendb
1.14,114,3,P,6447,Mollusca,prackendb
0.56,56,0,C,6544,Bivalvia,prackendb
0.56,56,0,C1,2785011,Autobranchia,prackendb
0.32,32,0,C2,6599,Heteroconchia,prackendb
0.31,31,0,C3,735337,Euheterodonta,prackendb
0.31,31,0,C4,2785015,Imparidentia,prackendb
0.3,30,0,C5,2908833,Neoheterodontei,prackendb
0.24,24,0,O,2783445,Cardiida,prackendb
0.17,17,0,O1,105710,Cardioidea,prackendb
0.17,17,0,F,55708,Cardiidae,prackendb
0.11,11,0,F1,2787994,Tridacninae,prackendb
0.1,10,1,G,52939,Tridacna,prackendb
0.08,8,8,S,80829,Tridacna gigas,prackendb
0.01,1,1,S,80833,Tridacna crocea,prackendb
0.01,1,0,G,80817,Hippopus,prackendb
0.01,1,1,S,80818,Hippopus hippopus,prackendb
0.06,6,0,F1,2787989,Fraginae,prackendb
0.06,6,0,G,80820,Fragum,prackendb
0.06,6,6,S,80821,Fragum fragum,prackendb
0.07,7,0,O1,98297,Tellinoidea,prackendb
0.07,7,0,F,61354,Psammobiidae,prackendb
0.07,7,0,G,457750,Gari,prackendb
0.07,7,7,S,2589376,Gari tellinella,prackendb
0.06,6,0,O,6580,Venerida,prackendb
0.06,6,0,O1,106231,Mactroidea,prackendb
0.06,6,0,F,6581,Mactridae,prackendb
0.06,6,0,G,6582,Spisula,prackendb
0.06,6,6,S,31201,Spisula solida,prackendb
0.01,1,0,O,1564048,Lucinida,prackendb
0.01,1,1,O1,106230,Lucinoidea,prackendb
0.01,1,0,C3,47520,Palaeoheterodonta,prackendb
0.01,1,0,O,47521,Unionida,prackendb
0.01,1,0,O1,47522,Unionoidea,prackendb
0.01,1,0,F,47526,Unionidae,prackendb
0.01,1,0,F1,293110,Anodontinae,prackendb
0.01,1,0,G,47527,Anodonta,prackendb
0.01,1,1,S,358454,Anodonta nuttalliana,prackendb
0.24,24,0,C2,6545,Pteriomorphia,prackendb
0.1,10,0,O,6562,Ostreida,prackendb
0.1,10,0,O1,98302,Ostreoidea,prackendb
0.1,10,0,F,6563,Ostreidae,prackendb
0.1,10,0,G,6564,Crassostrea,prackendb
0.08,8,8,S,29159,Crassostrea gigas,prackendb
0.02,2,2,S,6565,Crassostrea virginica,prackendb
0.07,7,0,O,6546,Mytilida,prackendb
0.07,7,0,O1,106220,Mytiloidea,prackendb
0.07,7,0,F,6547,Mytilidae,prackendb
0.06,6,0,F1,2899742,Arcuatulinae,prackendb
0.06,6,0,G,356392,Limnoperna,prackendb
0.06,6,6,S,356393,Limnoperna fortunei,prackendb
0.01,1,0,G,40258,Mytella,prackendb
0.01,1,1,S,582332,Mytella charruana,prackendb
0.06,6,0,O,106218,Pectinida,prackendb
0.06,6,0,O1,106219,Pectinoidea,prackendb
0.06,6,0,F,6566,Pectinidae,prackendb
0.06,6,0,G,6578,Pecten,prackendb
0.06,6,6,S,6579,Pecten maximus,prackendb
0.01,1,1,O,6552,Arcoida,prackendb
0.54,54,0,C,6448,Gastropoda,prackendb
0.21,21,0,C1,69675,Patellogastropoda,prackendb
0.19,19,0,C2,146277,Patelloidea,prackendb
0.19,19,0,F,6462,Patellidae,prackendb
0.19,19,1,G,6463,Patella,prackendb
0.1,10,10,S,6465,Patella vulgata,prackendb
0.08,8,8,S,88005,Patella pellucida,prackendb
0.02,2,0,C2,216260,Lottioidea,prackendb
0.02,2,0,F,69676,Lottiidae,prackendb
0.02,2,0,G,72691,Lottia,prackendb
0.02,2,2,S,225164,Lottia gigantea,prackendb
0.2,20,0,C1,216275,Vetigastropoda,prackendb
0.2,20,0,O,2315720,Trochida,prackendb
0.2,20,0,O1,216285,Trochoidea,prackendb
0.2,20,0,F,6466,Trochidae,prackendb
0.2,20,0,F1,1955429,Cantharidinae,prackendb
0.08,8,0,G,148341,Gibbula,prackendb
0.08,8,8,S,703304,Gibbula magus,prackendb
0.06,6,0,G,2072689,Steromphala,prackendb
0.06,6,6,S,216125,Steromphala cineraria,prackendb
0.06,6,0,G,1093071,Phorcus,prackendb
0.06,6,6,S,1620919,Phorcus lineatus,prackendb
0.13,13,0,C1,216305,Heterobranchia,prackendb
0.13,13,0,C2,216307,Euthyneura,prackendb
0.12,12,1,C3,977775,Panpulmonata,prackendb
0.08,8,0,C4,977779,Hygrophila,prackendb
0.08,8,0,C5,216441,Lymnaeoidea,prackendb
0.06,6,0,F,6524,Planorbidae,prackendb
0.06,6,0,G,6525,Biomphalaria,prackendb
0.06,6,6,S,6526,Biomphalaria glabrata,prackendb
0.02,2,0,F,6521,Lymnaeidae,prackendb
0.02,2,0,G,55689,Radix,prackendb
0.02,2,2,S,52793,Radix auricularia,prackendb
0.03,3,0,C4,120490,Eupulmonata,prackendb
0.03,3,0,O,6527,Stylommatophora,prackendb
0.03,3,0,O1,216366,Helicina,prackendb
0.03,3,0,O2,87864,Camaenoidea,prackendb
0.03,3,0,F,83226,Camaenidae,prackendb
0.03,3,0,F1,2936376,Bradybaeninae,prackendb
0.03,3,0,G,58911,Euhadra,prackendb
0.03,3,3,S,58912,Euhadra herklotsi,prackendb
0.01,1,0,C3,2836391,Tectipleura,prackendb
0.01,1,0,O,6497,Aplysiida,prackendb
0.01,1,0,O1,216318,Aplysioidea,prackendb
0.01,1,0,F,6498,Aplysiidae,prackendb
0.01,1,0,G,6499,Aplysia,prackendb
0.01,1,1,S,6500,Aplysia californica,prackendb
0.01,1,0,C,6605,Cephalopoda,prackendb
0.01,1,0,C1,6606,Coleoidea,prackendb
0.01,1,0,C2,215451,Octopodiformes,prackendb
0.01,1,0,O,6638,Octopoda,prackendb
0.01,1,0,O1,6646,Incirrata,prackendb
0.01,1,0,F,6647,Octopodidae,prackendb
0.01,1,0,G,6643,Octopus,prackendb
0.01,1,1,S,2607531,Octopus sinensis,prackendb
0.48,48,1,P,6157,Platyhelminthes,prackendb
0.44,44,0,C,6178,Trematoda,prackendb
0.44,44,0,C1,6179,Digenea,prackendb
0.41,41,0,O,6180,Strigeidida,prackendb
0.41,41,0,O1,31244,Schistosomatoidea,prackendb
0.41,41,0,F,31245,Schistosomatidae,prackendb
0.34,34,10,G,6181,Schistosoma,prackendb
0.05,5,5,S,48269,Schistosoma margrebowiei,prackendb
0.03,3,3,S,6183,Schistosoma mansoni,prackendb
0.03,3,3,S,1163369,Schistosoma turkestanicum,prackendb
0.03,3,3,S,31246,Schistosoma mattheei,prackendb
0.03,3,3,S,6188,Schistosoma rodhaini,prackendb
0.03,3,3,S,6184,Schistosoma bovis,prackendb
0.02,2,2,S,6189,Schistosoma spindale,prackendb
0.01,1,1,S,6187,Schistosoma intercalatum,prackendb
0.01,1,1,S,6186,Schistosoma curassoni,prackendb
0.05,5,0,G,39198,Heterobilharzia,prackendb
0.05,5,5,S,39320,Heterobilharzia americana,prackendb
0.02,2,0,G,100601,Trichobilharzia,prackendb
0.01,1,1,S,157069,Trichobilharzia regenti,prackendb
0.01,1,1,S,157070,Trichobilharzia szidati,prackendb
0.03,3,0,O,27871,Plagiorchiida,prackendb
0.03,3,0,O1,27872,Xiphidiata,prackendb
0.03,3,0,O2,1776223,Gorgoderoidea,prackendb
0.03,3,0,F,73421,Dicrocoeliidae,prackendb
0.03,3,0,G,57077,Dicrocoelium,prackendb
0.03,3,3,S,57078,Dicrocoelium dendriticum,prackendb
0.02,2,0,C,6199,Cestoda,prackendb
0.02,2,0,C1,6200,Eucestoda,prackendb
0.02,2,0,O,1224679,Diphyllobothriidea,prackendb
